batch_id,prev_pos,pos_code,brand,condition,timestamp,temperature,humidity,risk_score
B332,Q,R,Brand_9,Need Attention,2026-02-03 09:19:00,,43.0,49
B364,Q,R,Brand_2,Safe,2025-12-09 10:25:00,22.0,,2
B036,,R,Brand_3,Bad,2026-02-03 23:34:00,,31.0,85
B027,M,N,Brand_4,Bad,2025-11-30 13:05:00,,44.0,78
B132,,C,Brand_3,Need Attention,2025-12-17 07:19:00,19.0,,52
B218,B,C,Brand_1,Bad,2025-12-21 10:28:00,28.0,,84
B318,K,L,Brand_3,Bad,2026-01-29 06:41:00,,51.0,79
B061,,R,Brand_4,Bad,2026-01-21 05:17:00,,54.0,83
B495,N,O,Brand_3,Safe,2025-12-04 07:23:00,18.0,,2
B264,,Q,Brand_10,Bad,2026-01-02 04:52:00,24.0,,80
B063,T,F,Brand_5,Need Attention,2025-12-30 03:17:00,,,54
B093,L,M,Brand_9,Safe,2025-12-10 17:23:00,33.0,54.0,0
B024,,B,Brand_1,Bad,2026-01-03 10:26:00,,,76
B338,,I,Brand_6,Safe,2025-12-08 17:28:00,,,4
B342,F,G,Brand_5,Safe,2025-12-04 10:58:00,25.0,,0
B183,T,T,Brand_9,Need Attention,2026-01-02 09:00:00,,36.0,53
B327,F,G,Brand_4,Safe,2026-01-10 04:37:00,22.0,31.0,5
B460,S,T,Brand_9,Safe,2025-12-16 05:01:00,,32.0,5
B256,,E,Brand_10,Need Attention,2025-12-23 07:16:00,,41.0,52
B410,S,T,Brand_9,Bad,2025-12-18 09:05:00,,,78
B438,J,K,Brand_4,Bad,2026-01-19 15:50:00,,63.0,75
B219,E,F,Brand_6,Need Attention,2026-01-06 04:50:00,33.0,55.0,45
B077,C,D,Brand_5,Safe,2025-12-02 11:29:00,,,5
B336,,H,Brand_6,Need Attention,2026-01-26 09:39:00,,,53
B366,L,M,Brand_6,Bad,2026-01-29 08:08:00,27.0,,84
B223,E,F,Brand_3,Bad,2025-12-01 23:41:00,,,84
B323,R,S,Brand_9,Need Attention,2025-12-02 05:59:00,27.0,,54
B284,H,I,Brand_3,Bad,2025-12-30 21:23:00,19.0,46.0,78
B036,O,P,Brand_5,Safe,2025-12-02 14:23:00,,53.0,0
B491,F,G,Brand_4,Need Attention,2025-11-29 16:09:00,,64.0,45
B058,A,B,Brand_9,Need Attention,2025-12-24 18:37:00,15.0,,52
B397,S,T,Brand_2,Need Attention,2026-01-11 23:53:00,,,45
B306,M,N,Brand_3,Safe,2026-01-23 19:59:00,,,5
B159,S,T,Brand_1,Need Attention,2025-12-25 05:50:00,,43.0,52
B350,J,K,Brand_7,Bad,2026-01-15 12:29:00,,63.0,76
B159,Q,R,Brand_2,Bad,2025-12-19 22:54:00,26.0,65.0,82
B335,,D,Brand_9,Need Attention,2025-12-19 13:13:00,33.0,63.0,48
B002,,K,Brand_6,Bad,2026-01-05 12:02:00,34.0,,76
B242,E,F,Brand_8,Need Attention,2025-12-18 18:52:00,15.0,,55
B338,D,E,Brand_1,Need Attention,2026-01-26 01:55:00,,,54
B216,E,F,Brand_7,Bad,2026-02-02 20:26:00,,52.0,80
B025,J,K,Brand_6,Safe,2026-01-08 07:15:00,24.0,43.0,0
B190,K,L,Brand_8,Need Attention,2026-01-19 17:08:00,,36.0,45
B325,L,M,Brand_8,Bad,2025-12-30 00:13:00,33.0,45.0,75
B036,,D,Brand_5,Safe,2026-01-05 17:30:00,24.0,55.0,0
B464,K,L,Brand_9,Bad,2026-01-15 08:29:00,34.0,,83
B367,O,P,Brand_7,Bad,2026-02-04 08:23:00,,,83
B100,M,N,Brand_9,Bad,2026-01-28 18:57:00,,31.0,77
B403,H,I,Brand_8,Need Attention,2025-11-28 12:34:00,,36.0,46
B310,B,C,Brand_1,Safe,2026-01-24 21:31:00,,,0
B231,Q,R,Brand_5,Safe,2025-12-09 17:17:00,19.0,,0
B449,,P,Brand_9,Safe,2025-12-16 14:22:00,,,0
B027,A,B,Brand_7,Bad,2025-12-14 11:53:00,33.0,,82
B087,G,H,Brand_7,Safe,2025-12-01 06:21:00,34.0,60.0,0
B436,,T,Brand_5,Need Attention,2026-01-11 20:38:00,,,54
B491,,C,Brand_8,Safe,2026-01-20 03:30:00,,55.0,2
B061,D,E,Brand_10,Need Attention,2025-12-17 03:36:00,29.0,43.0,46
B229,,B,Brand_10,Safe,2025-12-07 09:46:00,17.0,,3
B292,P,Q,Brand_5,Need Attention,2025-12-03 19:42:00,,,51
B042,N,O,Brand_5,Bad,2025-12-03 20:10:00,32.0,,85
B071,,J,Brand_4,Safe,2025-12-20 05:08:00,,,0
B318,B,C,Brand_2,Bad,2025-12-12 20:34:00,31.0,,83
B388,R,S,Brand_2,Safe,2025-11-28 21:10:00,,,0
B363,G,H,Brand_4,Safe,2025-12-27 14:31:00,,,0
B493,Q,R,Brand_1,Safe,2025-12-20 17:09:00,,,0
B099,J,K,Brand_1,Need Attention,2026-01-20 06:57:00,29.0,64.0,53
B406,S,T,Brand_7,Need Attention,2026-02-05 02:43:00,,,53
B187,,O,Brand_8,Safe,2026-01-01 10:14:00,31.0,,0
B172,P,Q,Brand_5,Bad,2026-02-03 08:44:00,,,83
B474,,C,Brand_3,Safe,2026-02-05 07:59:00,16.0,50.0,5
B021,E,F,Brand_1,Need Attention,2026-01-06 05:19:00,20.0,44.0,49
B052,C,D,Brand_4,Need Attention,2026-01-08 13:09:00,,,55
B460,C,D,Brand_4,Bad,2026-01-09 23:48:00,31.0,61.0,82
B003,A,B,Brand_3,Safe,2026-01-02 19:23:00,35.0,,4
B382,M,N,Brand_4,Safe,2025-12-31 19:24:00,,36.0,0
B028,L,M,Brand_2,Bad,2026-01-08 14:16:00,16.0,,84
B085,A,B,Brand_5,Bad,2025-12-31 06:17:00,23.0,40.0,76
B370,D,E,Brand_1,Bad,2025-12-13 07:00:00,,,79
B123,M,N,Brand_9,Need Attention,2026-01-10 23:51:00,26.0,45.0,50
B058,I,J,Brand_2,Safe,2025-12-15 02:20:00,,,0
B378,R,S,Brand_5,Bad,2025-12-05 18:07:00,21.0,,77
B374,S,T,Brand_2,Bad,2025-12-06 05:27:00,22.0,,76
B136,A,B,Brand_5,Bad,2025-12-31 22:34:00,31.0,39.0,84
B346,,B,Brand_3,Safe,2026-01-14 07:18:00,,,0
B401,,A,Brand_6,Safe,2025-12-30 07:53:00,16.0,,0
B381,E,F,Brand_8,Need Attention,2026-01-19 10:16:00,15.0,,47
B174,B,C,Brand_1,Bad,2025-12-08 10:00:00,,,75
B415,K,L,Brand_8,Safe,2026-01-09 07:37:00,,68.0,4
B411,G,H,Brand_8,Need Attention,2025-12-11 11:20:00,,65.0,55
B090,I,J,Brand_1,Bad,2026-01-07 23:24:00,,,78
B126,T,R,Brand_2,Need Attention,2025-12-12 21:14:00,20.0,63.0,51
B261,I,J,Brand_1,Bad,2026-01-01 08:48:00,23.0,,83
B152,L,M,Brand_8,Safe,2026-01-16 11:31:00,26.0,,0
B009,N,O,Brand_9,Safe,2026-01-15 19:40:00,,65.0,3
B201,J,K,Brand_7,Bad,2026-01-20 19:38:00,30.0,,75
B027,P,Q,Brand_6,Need Attention,2025-12-24 14:24:00,,32.0,45
B270,G,H,Brand_8,Need Attention,2025-12-17 04:11:00,25.0,65.0,49
B209,O,P,Brand_8,Need Attention,2026-01-13 21:02:00,31.0,48.0,55
B081,N,O,Brand_1,Bad,2025-12-25 00:14:00,21.0,48.0,82
B012,,B,Brand_2,Bad,2025-11-29 20:51:00,,67.0,83
B198,Q,R,Brand_3,Bad,2026-01-15 18:18:00,30.0,,79
B152,S,T,Brand_3,Need Attention,2025-12-05 08:30:00,,,55
B172,,Q,Brand_2,Safe,2026-02-02 11:18:00,21.0,64.0,0
B278,R,S,Brand_5,Bad,2026-01-17 05:44:00,19.0,,81
B088,Q,R,Brand_7,Safe,2026-01-03 17:51:00,,67.0,3
B208,,S,Brand_10,Need Attention,2025-12-01 22:05:00,,,49
B364,D,E,Brand_5,Bad,2025-12-21 22:39:00,23.0,62.0,76
B416,B,C,Brand_10,Bad,2025-12-22 00:25:00,,30.0,80
B295,O,P,Brand_5,Safe,2025-12-20 19:45:00,,35.0,4
B073,M,N,Brand_10,Need Attention,2026-01-23 08:32:00,17.0,53.0,46
B021,G,H,Brand_5,Bad,2026-01-09 13:48:00,19.0,53.0,81
B436,,Q,Brand_5,Need Attention,2025-12-15 02:07:00,,,46
B322,,F,Brand_3,Safe,2025-12-25 14:11:00,27.0,,2
B257,L,M,Brand_4,Need Attention,2026-01-18 19:28:00,,33.0,46
B186,M,N,Brand_2,Need Attention,2025-12-27 21:12:00,,,48
B348,F,G,Brand_8,Bad,2026-01-29 05:09:00,,37.0,81
B257,L,M,Brand_7,Need Attention,2026-01-19 11:31:00,,,48
B398,I,J,Brand_1,Safe,2026-01-21 02:41:00,,,0
B087,J,K,Brand_9,Need Attention,2026-02-01 05:41:00,16.0,68.0,53
B318,D,E,Brand_1,Need Attention,2025-12-26 21:39:00,,,52
B388,I,J,Brand_9,Safe,2026-01-18 19:46:00,20.0,66.0,1
B355,I,J,Brand_9,Need Attention,2026-01-07 13:31:00,17.0,43.0,52
B085,G,H,Brand_8,Bad,2025-12-04 07:18:00,,,75
B360,,T,Brand_8,Bad,2026-01-17 01:24:00,,50.0,75
B013,T,K,Brand_6,Safe,2026-01-18 07:03:00,31.0,34.0,0
B018,E,F,Brand_8,Bad,2026-01-13 16:32:00,17.0,,81
B247,G,H,Brand_6,Bad,2026-02-02 10:17:00,22.0,,75
B465,F,G,Brand_1,Safe,2026-01-27 07:51:00,32.0,,1
B156,S,T,Brand_5,Safe,2026-01-24 21:48:00,25.0,,5
B061,K,L,Brand_2,Need Attention,2026-01-21 14:22:00,35.0,59.0,48
B319,M,N,Brand_10,Need Attention,2026-01-14 15:14:00,,,51
B495,M,N,Brand_6,Bad,2025-12-29 05:46:00,,55.0,85
B467,,F,Brand_6,Need Attention,2026-01-06 04:32:00,35.0,53.0,49
B029,,K,Brand_10,Safe,2026-02-03 09:39:00,21.0,37.0,0
B409,,G,Brand_10,Bad,2025-12-01 09:37:00,,,82
B339,,L,Brand_7,Bad,2026-01-02 22:10:00,34.0,,77
B280,P,Q,Brand_8,Bad,2025-12-05 11:30:00,15.0,42.0,85
B218,N,O,Brand_1,Safe,2025-12-19 21:01:00,,64.0,0
B304,F,G,Brand_10,Safe,2026-01-18 16:04:00,,38.0,0
B411,H,I,Brand_5,Need Attention,2026-01-25 18:13:00,17.0,41.0,45
B012,M,N,Brand_8,Safe,2026-01-19 01:36:00,33.0,,0
B366,D,E,Brand_5,Safe,2026-02-01 08:07:00,,59.0,1
B221,,S,Brand_2,Bad,2025-12-30 22:33:00,28.0,61.0,84
B154,B,C,Brand_3,Safe,2025-12-30 11:30:00,,,0
B189,,R,Brand_1,Bad,2025-12-12 19:01:00,,,85
B139,M,N,Brand_5,Need Attention,2026-01-23 20:21:00,29.0,,53
B207,G,H,Brand_2,Bad,2025-12-11 15:24:00,22.0,,76
B191,P,Q,Brand_4,Need Attention,2025-12-17 15:27:00,22.0,,50
B187,J,K,Brand_9,Need Attention,2025-12-11 23:49:00,,,49
B416,,L,Brand_8,Need Attention,2026-02-02 04:40:00,,,55
B123,P,Q,Brand_5,Need Attention,2026-02-01 09:46:00,,53.0,49
B306,F,G,Brand_9,Need Attention,2025-12-26 16:14:00,,32.0,53
B157,R,S,Brand_4,Safe,2026-01-19 20:07:00,,47.0,0
B023,I,J,Brand_10,Need Attention,2025-12-31 17:54:00,,,46
B314,,R,Brand_5,Safe,2025-12-02 15:18:00,,37.0,0
B392,D,E,Brand_3,Need Attention,2025-12-08 17:40:00,,49.0,52
B153,N,O,Brand_3,Need Attention,2026-01-28 05:21:00,,64.0,50
B477,G,H,Brand_7,Safe,2026-01-06 15:44:00,32.0,,0
B455,E,F,Brand_3,Need Attention,2025-12-05 07:19:00,,,49
B349,K,L,Brand_10,Bad,2025-12-20 01:43:00,25.0,,81
B221,N,O,Brand_8,Bad,2025-12-29 17:59:00,,37.0,82
B393,,T,Brand_7,Need Attention,2026-01-08 06:44:00,17.0,,55
B109,,R,Brand_2,Need Attention,2026-01-17 08:44:00,32.0,,52
B434,H,I,Brand_2,Need Attention,2025-12-28 08:23:00,,,49
B264,L,M,Brand_7,Need Attention,2025-12-04 16:37:00,29.0,52.0,54
B171,F,G,Brand_8,Safe,2025-12-23 00:57:00,34.0,,0
B383,E,F,Brand_10,Safe,2025-12-18 02:27:00,30.0,57.0,5
B113,T,B,Brand_1,Safe,2025-12-25 15:32:00,,,4
B200,,M,Brand_1,Need Attention,2026-01-29 04:03:00,18.0,,49
B499,C,D,Brand_10,Bad,2026-01-09 22:05:00,27.0,,82
B430,S,T,Brand_10,Bad,2025-12-06 04:21:00,,,75
B435,B,C,Brand_7,Need Attention,2025-12-12 02:46:00,,46.0,47
B268,T,R,Brand_8,Safe,2025-12-03 11:23:00,32.0,,2
B220,,K,Brand_2,Need Attention,2026-01-11 10:13:00,,,52
B039,M,N,Brand_7,Safe,2026-01-19 09:01:00,,31.0,1
B426,Q,R,Brand_9,Safe,2025-12-06 19:57:00,,,5
B233,,N,Brand_5,Bad,2026-01-03 23:42:00,,,76
B037,I,J,Brand_10,Safe,2025-12-21 13:23:00,,68.0,5
B378,C,D,Brand_4,Bad,2025-12-01 09:58:00,,,76
B084,O,P,Brand_2,Need Attention,2025-12-25 14:41:00,31.0,32.0,45
B208,B,C,Brand_10,Bad,2025-12-03 04:29:00,,,76
B310,,A,Brand_10,Safe,2025-12-24 03:35:00,,,1
B176,C,D,Brand_10,Bad,2025-12-30 01:37:00,,36.0,78
B428,,A,Brand_3,Safe,2026-01-29 05:30:00,,,0
B184,R,S,Brand_10,Need Attention,2025-12-19 10:25:00,,,49
B374,,M,Brand_8,Safe,2026-01-20 06:32:00,15.0,48.0,5
B174,,O,Brand_9,Need Attention,2026-01-15 17:41:00,33.0,,45
B212,B,C,Brand_1,Need Attention,2026-01-29 16:06:00,,34.0,55
B050,G,H,Brand_1,Need Attention,2025-12-06 16:34:00,23.0,,46
B128,M,N,Brand_10,Safe,2025-12-12 15:24:00,,49.0,4
B255,P,Q,Brand_9,Bad,2026-02-01 22:18:00,16.0,,83
B228,A,B,Brand_2,Bad,2025-12-08 16:11:00,,,83
B240,L,M,Brand_6,Safe,2026-01-19 16:33:00,34.0,51.0,0
B195,L,M,Brand_3,Safe,2025-12-06 05:43:00,19.0,,0
B218,L,M,Brand_8,Need Attention,2025-12-20 12:09:00,17.0,65.0,47
B382,E,F,Brand_5,Safe,2026-01-25 08:51:00,23.0,30.0,0
B222,A,B,Brand_5,Safe,2025-12-09 16:26:00,33.0,48.0,0
B317,,L,Brand_10,Safe,2026-01-02 07:35:00,,33.0,0
B058,K,L,Brand_7,Bad,2026-01-27 02:54:00,,,83
B196,M,N,Brand_9,Safe,2025-12-29 22:45:00,23.0,34.0,0
B059,B,C,Brand_9,Safe,2026-01-17 22:04:00,,,0
B319,B,C,Brand_7,Safe,2026-01-11 17:35:00,26.0,42.0,2
B267,B,C,Brand_8,Need Attention,2026-01-15 19:40:00,19.0,,49
B245,I,J,Brand_9,Need Attention,2025-12-11 06:44:00,32.0,,45
B206,B,C,Brand_4,Need Attention,2026-01-30 19:37:00,,,51
B212,,T,Brand_8,Safe,2025-12-01 05:17:00,,37.0,0
B185,K,L,Brand_1,Safe,2026-01-01 15:19:00,32.0,,0
B385,I,J,Brand_5,Bad,2025-12-27 04:27:00,30.0,,84
B322,P,Q,Brand_1,Bad,2025-12-16 15:53:00,,,77
B432,,P,Brand_5,Safe,2026-01-06 17:20:00,24.0,,0
B273,O,P,Brand_7,Bad,2026-01-24 01:37:00,,55.0,75
B301,O,P,Brand_1,Need Attention,2025-12-05 07:04:00,,,47
B052,M,N,Brand_6,Need Attention,2025-11-28 10:18:00,31.0,45.0,50
B252,T,P,Brand_8,Safe,2026-01-06 10:17:00,,43.0,0
B261,B,C,Brand_7,Need Attention,2025-12-11 08:25:00,,32.0,51
B243,,T,Brand_7,Safe,2026-01-23 14:16:00,,,4
B057,S,T,Brand_8,Need Attention,2026-01-20 08:49:00,,47.0,52
B350,R,S,Brand_1,Bad,2025-11-28 02:07:00,,36.0,83
B488,Q,R,Brand_2,Need Attention,2026-01-24 12:49:00,,,51
B037,,R,Brand_5,Safe,2026-02-01 21:50:00,29.0,,0
B054,L,M,Brand_9,Need Attention,2025-12-06 12:20:00,,,46
B286,M,N,Brand_10,Need Attention,2026-01-25 05:56:00,,,52
B414,L,M,Brand_8,Need Attention,2025-12-11 16:57:00,,,51
B205,G,H,Brand_6,Safe,2026-01-06 15:29:00,21.0,64.0,2
B015,,D,Brand_9,Need Attention,2025-12-15 11:37:00,34.0,46.0,45
B429,K,L,Brand_2,Safe,2025-12-24 20:39:00,22.0,,0
B482,,F,Brand_3,Need Attention,2026-02-03 02:01:00,30.0,,50
B420,,R,Brand_7,Bad,2025-11-30 02:56:00,34.0,61.0,82
B360,L,M,Brand_7,Bad,2025-11-28 05:06:00,23.0,,85
B037,Q,R,Brand_5,Safe,2025-12-12 17:52:00,31.0,37.0,5
B215,K,L,Brand_2,Need Attention,2025-12-16 19:27:00,26.0,,51
B053,,G,Brand_5,Bad,2026-01-24 01:12:00,,,81
B418,,O,Brand_3,Bad,2025-12-02 02:38:00,21.0,67.0,85
B099,R,S,Brand_2,Safe,2026-01-29 14:45:00,,,2
B158,S,T,Brand_6,Bad,2026-01-08 11:19:00,22.0,49.0,78
B447,G,H,Brand_5,Safe,2026-01-19 00:26:00,,,3
B284,Q,R,Brand_6,Bad,2026-01-30 08:08:00,15.0,58.0,78
B458,M,N,Brand_5,Bad,2025-12-26 10:55:00,29.0,67.0,84
B466,,N,Brand_7,Safe,2026-01-04 20:46:00,,,0
B028,R,S,Brand_4,Safe,2025-12-15 16:01:00,29.0,48.0,0
B132,,O,Brand_7,Bad,2026-01-21 11:39:00,,,76
B299,,I,Brand_10,Safe,2026-02-01 00:07:00,34.0,,1
B391,P,Q,Brand_9,Safe,2026-01-13 14:29:00,35.0,56.0,0
B056,Q,R,Brand_4,Need Attention,2026-01-10 22:36:00,,,50
B069,A,B,Brand_2,Safe,2026-01-19 23:30:00,24.0,,0
B260,H,I,Brand_5,Need Attention,2026-01-23 09:37:00,,,47
B325,O,P,Brand_1,Need Attention,2025-12-23 18:51:00,22.0,43.0,50
B291,I,J,Brand_4,Bad,2025-12-17 06:47:00,,66.0,79
B487,E,F,Brand_7,Safe,2025-12-31 10:28:00,29.0,,0
B126,N,O,Brand_2,Need Attention,2026-01-16 13:28:00,,,55
B007,Q,R,Brand_3,Need Attention,2026-01-18 07:50:00,,68.0,45
B432,B,C,Brand_9,Bad,2026-02-04 12:35:00,27.0,,84
B423,,T,Brand_3,Bad,2025-12-21 14:52:00,16.0,30.0,75
B208,P,Q,Brand_3,Need Attention,2026-01-22 10:05:00,32.0,35.0,48
B381,,D,Brand_9,Need Attention,2025-12-19 20:09:00,,,48
B358,O,P,Brand_1,Need Attention,2026-01-25 05:14:00,,51.0,48
B364,S,T,Brand_3,Need Attention,2026-01-31 22:08:00,16.0,45.0,48
B319,H,I,Brand_2,Bad,2025-12-23 14:04:00,,,79
B423,B,C,Brand_7,Safe,2026-02-03 22:08:00,28.0,43.0,3
B089,T,D,Brand_7,Bad,2026-01-04 07:49:00,,52.0,75
B414,T,J,Brand_5,Bad,2026-01-09 11:35:00,,,79
B105,D,E,Brand_5,Safe,2026-01-05 23:58:00,,32.0,3
B182,,B,Brand_1,Safe,2025-12-24 06:20:00,,69.0,1
B323,E,F,Brand_4,Bad,2026-01-07 13:42:00,,,85
B280,R,S,Brand_3,Need Attention,2025-12-19 06:43:00,,,48
B078,O,P,Brand_8,Safe,2025-12-22 09:09:00,,62.0,0
B331,L,M,Brand_10,Bad,2025-12-09 20:28:00,,46.0,85
B370,,G,Brand_10,Need Attention,2025-12-24 15:47:00,26.0,57.0,47
B114,I,J,Brand_7,Safe,2025-12-20 21:55:00,,,1
B093,E,F,Brand_10,Bad,2026-01-14 18:20:00,,49.0,76
B473,A,B,Brand_3,Safe,2025-12-03 15:05:00,26.0,,3
B463,R,S,Brand_2,Need Attention,2026-01-12 19:56:00,,,53
B302,,J,Brand_5,Need Attention,2025-12-17 01:50:00,16.0,44.0,46
B054,S,T,Brand_4,Safe,2025-12-29 03:44:00,,,5
B236,T,Q,Brand_4,Bad,2025-12-30 10:36:00,15.0,64.0,83
B343,F,G,Brand_5,Safe,2026-01-09 07:12:00,,66.0,5
B195,K,L,Brand_1,Safe,2026-01-17 17:16:00,32.0,,0
B289,D,E,Brand_1,Need Attention,2026-01-18 14:01:00,17.0,56.0,46
B481,E,F,Brand_8,Need Attention,2025-12-28 16:18:00,23.0,,51
B101,H,I,Brand_8,Safe,2025-12-22 19:45:00,18.0,,5
B322,P,Q,Brand_4,Safe,2026-01-04 22:34:00,,59.0,3
B188,B,C,Brand_5,Safe,2026-01-03 20:18:00,23.0,47.0,5
B129,N,O,Brand_9,Bad,2026-01-20 12:05:00,,65.0,78
B071,I,J,Brand_7,Safe,2026-01-03 08:45:00,23.0,,1
B180,J,K,Brand_6,Safe,2025-12-13 22:34:00,34.0,50.0,2
B275,R,S,Brand_4,Bad,2026-01-09 00:20:00,20.0,,76
B371,A,B,Brand_1,Safe,2026-01-02 13:37:00,27.0,33.0,0
B192,B,C,Brand_3,Safe,2025-12-17 04:16:00,,,0
B184,F,G,Brand_1,Bad,2025-12-26 09:43:00,35.0,,75
B244,,S,Brand_10,Need Attention,2025-12-18 00:55:00,28.0,,52
B109,,N,Brand_10,Need Attention,2025-11-29 19:07:00,22.0,,48
B484,O,P,Brand_7,Need Attention,2026-01-23 16:50:00,,34.0,51
B179,F,G,Brand_3,Need Attention,2025-12-11 17:31:00,34.0,35.0,45
B443,S,T,Brand_5,Need Attention,2026-01-04 15:33:00,20.0,,52
B355,,L,Brand_4,Bad,2026-01-31 12:16:00,,,83
B096,N,O,Brand_7,Bad,2025-12-29 17:33:00,32.0,,83
B013,,T,Brand_1,Need Attention,2025-12-06 10:23:00,29.0,67.0,54
B387,A,B,Brand_1,Need Attention,2026-01-07 07:56:00,,,54
B233,B,C,Brand_7,Safe,2025-12-18 22:14:00,,38.0,0
B203,Q,R,Brand_10,Bad,2026-01-20 08:00:00,,,77
B187,S,T,Brand_9,Bad,2025-12-20 02:30:00,29.0,50.0,80
B124,C,D,Brand_7,Bad,2025-12-01 21:11:00,,41.0,81
B092,L,M,Brand_3,Bad,2025-12-26 11:15:00,,46.0,78
B409,,I,Brand_8,Bad,2026-01-03 02:40:00,27.0,,79
B466,,G,Brand_9,Need Attention,2025-11-28 19:19:00,,,53
B161,T,R,Brand_8,Need Attention,2026-01-17 18:46:00,,,45
B459,T,O,Brand_1,Bad,2026-01-07 19:55:00,,,77
B390,,B,Brand_10,Need Attention,2026-01-25 13:06:00,,54.0,55
B238,,G,Brand_9,Safe,2026-01-01 15:37:00,,,5
B140,N,O,Brand_3,Need Attention,2026-02-03 08:28:00,28.0,,45
B460,L,M,Brand_2,Need Attention,2025-12-17 09:29:00,,33.0,55
B479,H,I,Brand_2,Need Attention,2025-11-29 16:38:00,16.0,32.0,48
B434,K,L,Brand_3,Safe,2025-12-20 22:29:00,16.0,,0
B080,B,C,Brand_8,Safe,2026-02-04 07:03:00,,,0
B243,K,L,Brand_7,Safe,2025-12-17 01:47:00,,,5
B087,B,C,Brand_2,Bad,2026-02-03 15:46:00,,,81
B394,S,T,Brand_10,Safe,2025-12-21 23:13:00,33.0,,4
B061,O,P,Brand_1,Safe,2025-11-28 02:25:00,,51.0,3
B102,,Q,Brand_2,Bad,2026-01-05 22:10:00,,66.0,80
B424,,J,Brand_5,Safe,2025-12-25 01:27:00,17.0,69.0,0
B240,S,T,Brand_10,Need Attention,2025-12-20 01:42:00,,,45
B187,N,O,Brand_5,Bad,2025-12-29 11:36:00,,53.0,78
B492,H,I,Brand_2,Safe,2026-01-31 16:46:00,,,1
B226,,F,Brand_3,Bad,2026-01-09 23:42:00,18.0,67.0,85
B152,M,N,Brand_5,Need Attention,2025-12-19 02:29:00,35.0,38.0,47
B297,Q,R,Brand_4,Safe,2025-12-23 03:33:00,30.0,,0
B495,B,C,Brand_9,Bad,2026-01-04 23:48:00,29.0,,81
B289,H,I,Brand_2,Bad,2026-01-22 03:34:00,21.0,,85
B193,I,J,Brand_1,Safe,2025-12-14 09:56:00,20.0,53.0,2
B078,E,F,Brand_3,Need Attention,2026-02-05 06:25:00,,41.0,48
B253,Q,R,Brand_7,Safe,2026-01-07 22:42:00,29.0,47.0,0
B488,J,K,Brand_9,Bad,2025-12-19 22:23:00,16.0,,81
B353,R,S,Brand_1,Bad,2025-12-13 12:24:00,34.0,45.0,79
B098,C,D,Brand_5,Safe,2025-12-25 19:03:00,31.0,,2
B246,,S,Brand_6,Safe,2026-02-02 22:24:00,28.0,,0
B404,,R,Brand_4,Safe,2026-01-21 16:44:00,35.0,,0
B477,C,D,Brand_1,Safe,2025-12-06 02:48:00,,56.0,0
B268,S,T,Brand_7,Need Attention,2026-01-21 18:06:00,,58.0,48
B095,A,B,Brand_5,Need Attention,2025-12-10 15:53:00,26.0,,49
B355,,D,Brand_6,Safe,2026-01-27 10:02:00,32.0,,0
B316,G,H,Brand_1,Need Attention,2025-12-26 18:11:00,,,52
B459,R,S,Brand_3,Bad,2025-12-27 17:01:00,,,85
B320,O,P,Brand_7,Bad,2026-01-10 10:10:00,17.0,,75
B123,,G,Brand_8,Safe,2026-01-27 10:49:00,20.0,47.0,0
B207,L,M,Brand_1,Need Attention,2025-12-25 18:43:00,,,51
B497,J,K,Brand_4,Safe,2026-02-04 05:22:00,32.0,,0
B114,D,E,Brand_6,Bad,2026-01-18 19:53:00,,50.0,75
B466,H,I,Brand_6,Need Attention,2025-12-09 13:09:00,,51.0,47
B035,B,C,Brand_7,Safe,2025-12-27 19:55:00,16.0,43.0,1
B267,A,B,Brand_3,Need Attention,2025-12-23 01:06:00,30.0,37.0,46
B153,C,D,Brand_5,Need Attention,2026-01-29 03:04:00,,,46
B118,T,J,Brand_7,Need Attention,2026-01-24 23:27:00,21.0,64.0,51
B201,N,O,Brand_6,Safe,2026-01-25 06:50:00,35.0,,0
B493,,O,Brand_10,Need Attention,2025-12-08 03:27:00,34.0,,46
B086,S,T,Brand_2,Bad,2026-02-01 14:25:00,31.0,,81
B313,I,J,Brand_6,Safe,2026-01-18 12:54:00,,,0
B123,,D,Brand_10,Bad,2025-12-07 10:26:00,,,80
B217,L,M,Brand_10,Need Attention,2025-12-10 22:51:00,,70.0,55
B280,H,I,Brand_3,Need Attention,2025-12-28 20:44:00,26.0,32.0,48
B193,D,E,Brand_8,Need Attention,2025-12-31 20:16:00,,61.0,55
B057,B,C,Brand_2,Need Attention,2025-12-31 15:07:00,,68.0,46
B158,D,E,Brand_10,Need Attention,2025-12-14 07:33:00,17.0,56.0,47
B122,H,I,Brand_5,Bad,2025-12-20 20:48:00,,,80
B168,C,D,Brand_9,Safe,2026-01-23 09:11:00,30.0,,5
B372,,Q,Brand_1,Need Attention,2026-01-18 01:27:00,,34.0,48
B280,J,K,Brand_7,Safe,2026-01-21 19:11:00,30.0,69.0,4
B062,C,D,Brand_2,Need Attention,2025-12-04 03:44:00,33.0,31.0,50
B238,J,K,Brand_6,Need Attention,2026-02-04 04:20:00,27.0,56.0,53
B122,,L,Brand_9,Safe,2025-12-14 21:36:00,,38.0,0
B366,I,J,Brand_10,Bad,2026-01-31 06:33:00,25.0,,79
B061,J,K,Brand_2,Need Attention,2025-11-28 20:25:00,,67.0,47
B075,N,O,Brand_8,Need Attention,2025-12-14 00:17:00,26.0,56.0,51
